AG.LND.AGRI.ZS,AG.LND.EL5M.UR.ZS,AG.LND.FRST.ZS,BG.GSR.NFSV.GD.ZS,BM.GSR.TRVL.ZS,BM.KLT.DINV.WD.GD.ZS,BN.GSR.MRCH.CD,BN.KLT.DINV.CD,BX.TRF.PWKR.DT.GD.ZS,CM.MKT.LCAP.GD.ZS,CM.MKT.TRAD.GD.ZS,DT.DOD.ALLC.ZS,DT.DOD.DSTC.IR.ZS,DT.DOD.PVLX.GN.ZS,DT.INT.DECT.GN.ZS,DT.ODA.ODAT.GI.ZS,EG.ELC.ACCS.ZS,EG.ELC.FOSL.ZS,EG.ELC.HYRO.ZS,EG.ELC.RNEW.ZS,EG.IMP.CONS.ZS,EN.ATM.GHGO.ZG,EN.POP.DNST,ER.H2O.FWTL.ZS,FB.ATM.TOTL.P5,FB.CBK.BRWR.P3,FB.CBK.DPTR.P3,GC.FIN.FRGN.GD.ZS,GC.REV.SOCL.ZS,GC.TAX.EXPT.ZS,GC.TAX.GSRV.RV.ZS,GDPdelta,GDPpercentgrowth,IT.CEL.SETS.P2,IT.NET.USER.P2,MS.MIL.TOTL.TF.ZS,MS.MIL.XPND.GD.ZS,NE.TRD.GNFS.ZS,NV.AGR.TOTL.ZS,NV.IND.MANF.ZS,NV.IND.TOTL.ZS,NV.SRV.TETC.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD,NY.GDP.PCAP.CD,SE.ADT.1524.LT.ZS,SE.COM.DURS,country code,country_name,income_group,per_allsp.cov_pop_tot,region,growthInd
2.51733427549,,74.1469769907,29.6272219368,2.92777743617,0.0586887187395,2101707848.88,-160928016.014,0.0901513187078,186.753063142,0.669340013611,48.0883666667,3.23776237132,,0.62380306125,,,,,26.8694744528,,-89.9398682997,14.4426798569,0.0489513108614,4.77843873102,,,,,,,2598777203.14,32.5893801565,13.0577105158,1.51685312047,0.105381788976,0.584471827729,,,,,,7482026598.25,8499798077.28,1142.24948351,,,PNG,Papua New Guinea,Lower middle income,4.24365934326,East Asia & Pacific,1
50.8096745314,,30.2886096946,12.9897399226,31.3068938376,1.33606076315,-22657000000.0,-11815666666.7,2.09663054512,33.6904724857,14.5843969612,,,,,,,95.5088712018,1.48135002443,4.47774150685,27.0001639837,-87.7988877404,124.494421974,22.4440298507,42.4816044745,213.899059153,,1.17291070323,37.5519971534,,37.4577222033,48956389082.3,11.2984998728,113.571440544,53.5666666667,0.770132914433,1.85919112839,79.4558925563,3.06446955452,18.5578973637,32.9671134239,63.9684170216,4.65141493256e+11,4.48578361468e+11,12198.1159377,,12.0,POL,Poland,High income,72.1821531849,Europe & Central Asia,0
21.488162345,,53.3025178504,,,,,,,,,,,,,,,,,0.673429570929,,-90.1556670309,424.061292747,58.6197183099,,,,,,,,-7175106670.32,-6.81018021081,68.7286771143,35.7866666667,,,141.530859374,0.540946826671,43.5083273117,89.33421957,10.1248336033,93183028539.1,1.03280782171e+11,24777.3190803,,15.0,PRI,Puerto Rico,High income,,Latin America & Caribbean,-1
40.5612523802,,35.6442599364,15.3328783729,28.2707833756,2.35641460404,-29358389352.7,-647331133.019,0.247953716848,40.5518616624,34.8498448592,,,,,,,64.8034404104,17.7371961408,34.5799367757,81.1113780389,1116.61319418,115.358556989,24.0815789474,185.446964213,396.484636148,,4.12706754236,31.0937038476,,31.3676046557,-9337776026.49,-3.88141616181,124.023781176,44.83,1.63288969159,1.89513763171,67.5662284108,2.24713373829,13.4570116654,23.4052802703,74.3475859914,2.4864089181e+11,2.38503158411e+11,23553.2129668,,9.0,PRT,Portugal,High income,,Europe & Central Asia,-1
52.4095981206,,44.1983387868,6.71399120973,22.9656489801,-0.236495841761,1152146003.73,-168566666.667,2.26620036591,,,9.0617,30.7088213284,,1.05367060942,5.35739592037,,0.0,100.0,100.0,-64.8548146506,44.382389555,15.2203523786,,12.5486618265,74.933493496,82.4676579501,-0.222944857117,16.8933414805,,37.9481200017,2929832872.61,16.8961324345,86.0060412342,14.7933333333,0.905416903255,1.02678061149,101.121198158,21.2295734905,12.5459685779,31.1539385644,47.6164879451,16076314508.3,17831585315.7,2657.25655124,98.4186630249,9.0,PRY,Paraguay,Upper middle income,42.0920483993,Latin America & Caribbean,0
5.73873097904,,0.0,,,4.31125739106,,,,93.1032054562,35.084214667,,,,,,,100.0,0.0,,-461.147539703,-144.444444444,119.410508183,792.857142857,50.203307147,336.063623927,658.504127407,,,,,44155657632.5,55.5963743002,113.15643729,44.8,1.21973231768,1.98751471919,88.5637034458,0.119303132722,9.78667664876,67.1705369983,32.710159869,97593498168.5,92498799997.1,70688.822862,97.5021107992,9.0,QAT,Qatar,High income,,Middle East & North Africa,1
59.2665215097,,28.1165237289,13.2851374608,16.3713887919,0.182242337621,-24625137864.6,-9138664887.34,0.72408198111,10.9828793148,1.06618138223,2.2744,57.8893058165,,1.88819575216,,,56.8209337206,26.4209371626,26.4673259829,25.3027333094,-61.9786301724,89.5680548047,16.2435110901,50.3284294272,241.47187017,,1.6778749286,32.080743099,,34.1885332591,1510535101.17,0.899044491329,106.202367067,32.44,1.57288677757,1.43015083133,66.9551421262,6.02356724711,21.7284893135,25.9018977582,68.0745349946,1.82380420609e+11,1.73197973734e+11,8856.92242211,,10.0,ROM,Romania,Upper middle income,82.7931079734,Europe & Central Asia,-1
13.1566767523,,49.6177226688,8.35874174363,32.2480304355,3.44613312721,1.38100966667e+11,-7831776666.67,0.37399891443,62.3023344638,69.847685268,,,,,,,66.6764689731,16.9768953133,17.0262641482,-83.4623807325,2.38254514956,8.71809232712,,59.677794845,,,-0.256392013703,19.3557607549,42.0594315995,20.9378135325,1.86676756876e+11,12.4114315257,139.382373992,26.83,1.92763563398,3.64908436875,51.1745499382,4.4998179019,19.4567829763,35.4009304703,60.0992516277,1.39439881155e+12,1.51542477718e+12,9766.44821368,,10.0,RUS,Russian Federation,Upper middle income,58.7484791634,Europe & Central Asia,0
73.2494257533,,17.0895824889,17.6895554266,13.0939541937,0.114299910089,-600111946.774,-101433072.58,2.12529698858,,,89.4453666667,1.4121909592,,0.145616184631,85.3006188531,,,,34.3012545734,,52.4645581294,395.297811107,,0.496223800236,1.82541440565,143.242570599,1.7003979321,,0.00473528980105,25.7746987859,1375897554.28,30.6078919303,14.1352638292,4.77179572609,0.726217918709,1.4335654279,40.7773131874,33.89810183,4.9975531368,12.4487873632,53.6531108067,4627003898.88,4934161457.73,473.248486222,,6.0,RWA,Rwanda,Low income,,Sub-Saharan Africa,1
80.7375326985,,0.454484134922,18.3788637432,26.4353724233,0.382625558924,1.55990879543e+11,-31569091352.1,0.0404186967141,74.279949811,114.239717015,,,,,-0.119027209656,,80.7936168595,0.0,0.0,-255.689649046,7.21080796417,12.441461327,986.25,49.0037011395,160.866429892,653.060737402,,,,,1.076016e+11,23.625289164,137.850329071,34.6666666667,2.57364748377,8.49923010179,91.9414298445,2.64704195233,9.92480429379,61.6038022863,35.7491557614,4.5495305878e+11,4.84049688889e+11,17013.1154379,,9.0,SAU,Saudi Arabia,High income,,Middle East & North Africa,1
57.4480920314,,11.611045174,5.64172032629,48.822180997,,1442360133.33,-1627932852.27,2.57290867696,,,35.7701,517.469839755,,0.212688693532,17.984522354,,64.9333216185,35.0666783815,35.0666783815,-118.82926084,9071.85833333,18.3856151796,,1.49557836528,,,,,,,-515782237.624,-0.904963124787,28.4739005745,8.66,1.20702798576,,41.4017226833,26.2471424621,5.9357257989,29.53108413,44.2217734079,51191912654.5,60623259310.3,1170.90712151,,6.0,SDN,Sudan,Lower middle income,7.44815552492,Sub-Saharan Africa,-1
47.4661957444,,44.4242455721,19.5758889815,15.3967990839,0.912653589095,-2628400273.59,-262336555.819,10.7091902641,,,71.3983333333,10.7652045419,,0.463994652085,29.2882393284,,88.9347064367,7.80291280893,9.43828560039,50.1784075887,117817.213115,63.5546962378,,,,97.0738080216,3.72719853655,,,44.7554056126,1327084924.03,11.3528300187,43.1208315309,7.17,0.360826206828,1.66843003333,72.4454526305,15.6617628574,14.1484643111,23.4441145491,60.8941225928,12494647568.0,12074337504.3,1020.49092886,65.0149078369,11.0,SEN,Senegal,Low income,,Sub-Saharan Africa,0
1.05035971223,,23.4131551901,88.0233434012,18.0801975881,14.503282509,48992358314.6,-956290334.431,,229.178787204,158.46781939,,,,,,,97.5219310909,0.0,1.24062971509,98.1027355902,390.14420583,6880.27595409,,51.4124057581,872.499563791,2063.46559623,,,,23.7344352844,55157829116.2,27.2013770011,132.058835494,69.3,6.15155896354,3.80572729373,399.515070253,0.044203337691,22.1452956398,28.1812855113,71.774511151,1.88205186006e+11,2.04777313287e+11,39174.0627575,,6.0,SGP,Singapore,High income,,East Asia & Pacific,1
3.47743241634,,79.4640943194,27.8794254486,30.0215770715,1.16024118031,-79857897.5769,-63600201.4536,2.01475443831,,,79.4263,2.65317580967,,0.692328760019,,,,,0.0,,-97.2222222222,17.9856139097,,6.4950302664,,,,,,,165494552.343,26.8766558728,5.9606681041,3.0,,,104.691407107,,,,,574043017.084,634486416.268,1139.44816382,,,SLB,Solomon Islands,Lower middle income,,East Asia & Pacific,1
51.431236723,,38.3097811028,7.63562807607,15.0539323011,-0.0829157014799,-219285695.65,-88349025.0922,1.42912619869,,,47.8256666667,4.03554634568,,0.183667287477,205.964489258,,,,55.2252242718,,280.789550234,76.4761245036,0.132625,0.372120612844,7.15165537334,88.1986938066,,,,,715640044.638,31.785491991,17.7087350848,0.249944899515,0.523198740968,1.11710956462,40.1149584016,56.1424813885,2.45310547895,8.37910242271,35.4784161888,2384647180.36,2369293812.08,431.680587418,,9.0,SLE,Sierra Leone,Low income,,Sub-Saharan Africa,1
73.9864864865,,14.2760617761,12.8669351668,19.47398298,0.28615808126,-4453331662.11,-881566666.667,17.4787064936,25.5727334884,0.122988594729,10.9046666667,47.3636847177,,2.55434377735,6.5969787241,,41.659232294,30.0196373323,58.340767706,46.6612693478,362.084833285,289.768034106,13.5508637236,27.6309807284,342.166905205,,1.44295960024,10.753354676,,40.5919836475,1174985849.49,5.45518291681,111.86158452,9.43333333333,1.31391528361,0.850014876904,70.8764230446,12.2583366663,21.2993296045,27.8510743446,59.8905889891,20732300000.0,21494052251.0,3453.01223774,94.8481572469,9.0,SLV,El Salvador,Lower middle income,40.9271111584,Latin America & Caribbean,0
57.7940391798,,29.9359707295,16.6091565925,28.7856206238,1.03717537014,-9779510096.68,-3364162521.64,9.14886019662,46.048055524,3.89483183074,11.5111,23.8625562704,,2.45278468502,7.07235992346,,72.8752012992,27.1247987008,27.1247987008,35.1369753199,,84.0483573443,47.0798144403,39.9909874752,171.182406005,,0.379054090258,34.6898385688,,42.6957141819,376076337.115,0.978591535886,116.238025162,35.6166666667,0.786272115418,2.3181072686,77.9581214496,9.97068084317,16.7012502659,28.5428963844,61.4864227724,44055245336.3,39384744927.6,5993.73367609,,8.0,SRB,Serbia,Upper middle income,62.0398375208,Europe & Central Asia,-1
51.2152777778,,56.8333333333,16.3577543311,0.231817985945,0.756600333749,-72311792.2166,-42434538.3124,1.33081615376,,,71.3921,32.7941122889,,0.498974743662,,,,,17.5086219823,,-100.0,170.435763889,,0.0,,309.931822655,,,0.00510733053883,4.33727181068,27182684.0359,16.3745793328,31.707813901,15.4934943996,,,,20.0333390453,5.59227529891,16.0840186257,63.882642329,175993667.899,177469115.545,1073.89325925,80.203163147,6.0,STP,São Tomé and Principe,Lower middle income,,Sub-Saharan Africa,0
0.47264957265,,98.4551282051,17.9280210144,8.52591323695,0.0,220700000.0,190500000.0,0.0921052221623,,,,,,,9.02336968737,,,,53.8527148552,,-92.1200128774,3.24814529915,0.622121212121,30.3214093085,432.703120484,,-1.06337829041,,0.358029363006,26.3769657576,585559404.011,15.1221932763,116.268397629,22.1766666667,1.00736515487,,99.4881668914,10.6706658031,24.9250447329,40.3975434519,48.928101797,3448330297.51,4019656351.74,6798.8666382,99.4164199829,6.0,SUR,Suriname,Upper middle income,,Latin America & Caribbean,0
40.1760313987,,40.2564304311,18.3281775334,24.565673363,1.74705323153,-941781124.92,-2187814971.76,1.95468104268,6.38300368446,0.0848042694839,,,,,,,26.4802979381,15.6180978857,17.5009787298,65.3366533519,118.197638273,111.85988266,5.46031746032,49.1394877074,,,1.82530455436,41.291368065,,33.9716924288,8251258278.15,9.69996757906,105.174659023,65.95,0.629990059929,1.49104104813,156.19542546,3.80378375399,21.086402722,36.5797087734,59.6165648462,91603605369.0,86625365121.4,17026.379675,,10.0,SVK,Slovak Republic,High income,88.6191052068,Europe & Central Asia,0
24.131082423,,61.8371400199,21.569525401,26.5650770313,2.5591868722,-1823137699.73,422591426.824,0.668277146737,35.1235428264,3.53054008837,,,,,,,36.7276519394,24.9828805115,26.2129607744,51.0776906926,-40.8299114549,100.614150943,5.00749866095,98.638159475,,,-0.261653816567,39.2156914987,,32.9746321808,-414834437.086,-0.833051836996,99.7702146475,59.58,1.15608042783,1.50721000481,127.750868046,1.9738453086,21.6061398494,33.5621569202,64.4639977712,51316451414.0,49555584989.0,25325.6458286,,9.0,SVN,Slovenia,High income,,Europe & Central Asia,-1
7.56202173807,,68.5553443486,21.5891172772,25.7590020807,7.87450089035,24332763091.9,6179090576.9,0.161832905648,,,,,,,,,2.18945960187,46.2466263469,54.918635974,33.0264726079,89.3494140126,22.4742441228,1.53801169591,41.8352067261,,,-1.27404637168,8.93120181109,,36.9366809313,39172806104.8,8.0156828454,110.343520275,87.67,0.388481302164,1.21991047907,88.6807380685,1.55484853504,18.9715889457,28.834908953,69.610242512,4.77146337367e+11,4.7848838016e+11,51759.4269856,,9.0,SWE,Sweden,High income,,Europe & Central Asia,0
71.1240310078,,32.2209302326,29.1203743977,9.97505951805,0.239570269941,-160041185.115,-62229603.7245,3.01838446172,7.67107780974,0.115920837729,35.7360333333,5.6579179902,,0.697967204169,17.2230596677,,,,40.8640365485,,420.329166667,67.0955813953,,17.2307425232,172.128564209,416.499158855,,,,,213355484.871,6.37420304259,45.3881237026,6.63,,2.21585998037,138.542784163,7.91213085613,42.0769983626,46.3724290569,45.715440087,3072752842.11,3414416526.07,2662.65302864,,,SWZ,Swaziland,Lower middle income,51.649294808,Sub-Saharan Africa,0
6.44927536232,,88.4130434783,72.9790713729,15.9220681754,1.23145744055,-342236505.34,-162626157.467,0.896976432866,,,,,,,6.11267363833,,,,0.0,,133.333333333,187.889130435,,40.9578963174,114.574288366,606.836520073,2.36673724778,13.2944829257,,36.560794436,200186836.377,21.1622276029,104.285081992,39.41,,1.21316903374,206.993667173,2.52414515294,8.89723415162,15.2469036605,67.9855015486,949386366.037,929013510.692,10994.8826882,,10.0,SYC,Seychelles,High income,,Sub-Saharan Africa,1
39.1775201186,,4.57528589581,,,0.0,,,,,,89.2844333333,1.31028658992,,0.248382632852,19.0974156461,,,,0.0,,426716.5,8.84947559297,5.864,0.240476797822,0.772242546871,,,,,,2228094941.18,25.4951941762,14.3847990365,1.17907484024,0.860545191149,6.13203207681,80.7100515484,53.2581214694,0.834182455841,11.4148678078,35.3270107211,9414709892.67,9043745672.83,844.865199207,,10.0,TCD,Chad,Low income,,Sub-Saharan Africa,1
65.2387080959,,6.00478029049,20.9626882513,7.76404487308,0.647971510457,-420623766.88,-33600156.8115,10.8342473139,,,71.6565,32.015251157,,0.87397210153,60.334476781,,32.449809192,64.4303121334,67.550190808,19.0737390772,68.3991420467,111.314040571,,,,162.270795647,0.0344335894211,,,41.0031539765,437285219.159,15.165620083,27.2928215285,2.4,0.345603284146,1.77256437978,89.6430257016,36.4811539922,8.52295205525,17.6154341722,45.9034118329,2949959776.09,2960667312.52,486.522364853,81.7359924316,10.0,TGO,Togo,Low income,,Sub-Saharan Africa,0
39.6230108242,,31.6886218168,25.5852614039,12.1748244874,1.17316204391,25543894486.3,-4578408860.14,0.753032374848,57.7360962462,41.4158347243,9.228,21.1293383024,,0.618127912085,-0.449886956717,,93.1970141739,5.10028882597,6.80194011946,40.6423239253,83.4750026004,130.07041568,25.5278396437,62.7602867002,214.584228891,1035.81411085,-0.462826270066,4.78556846578,0.121881586891,38.2899806153,51504945671.3,16.3998481178,91.0366968689,19.4433333333,1.08300909286,1.52565354515,129.729117219,9.74032910876,30.3615588834,39.285932654,50.9737382373,2.78633498168e+11,3.16884302962e+11,4192.8911806,,9.0,THA,Thailand,Upper middle income,99.1861718295,East Asia & Pacific,0
33.8334762313,,2.9294084024,13.9053873011,1.8219702885,,-1804875333.33,-250524733.333,43.2846409706,,,64.0434666667,56.4017701712,,0.720817809863,32.3632692685,,1.88919458052,98.1108054195,98.1108054195,35.9090967834,-85.3112659862,51.8435100505,18.1058934762,2.74181390975,21.4477796582,266.658743789,,,,,1216366205.4,25.7147682486,48.7602072981,8.68253983933,0.544487334973,0.985526024002,82.4807365658,21.939768828,15.8867647399,28.8425977507,49.2176334213,4620095300.68,5043998900.33,635.665096644,,9.0,TJK,Tajikistan,Lower middle income,,Europe & Central Asia,1
73.1350059229,,8.78215904496,,,,,,0.221428051708,,,59.0597,,,0.189246008484,0.642924422454,,100.0,0.0,,-167.387519546,-14.6827503427,10.4659105257,1989.32384342,,,,,,,,8097554465.98,47.650849498,24.5926237557,1.70212022937,1.063939894,,112.787638813,14.5426535686,,48.4541891681,37.0031572633,17383358082.3,19055208390.4,3528.5461379,,9.33333333333,TKM,Turkmenistan,Upper middle income,,Europe & Central Asia,1
25.4875588433,,51.4055144586,84.4828568769,5.30898107314,0.0,-262972897.395,-32115927.7004,6.08973890502,,,,,,,157.734359131,,,,0.0,,-33.3333333333,69.316095046,14.2665855143,2.2019504933,18.2823534575,121.29303889,,,,,234000000.0,35.3474320242,17.4755328518,0.163362363114,0.447658842315,4.03789332614,129.263648978,24.7239454435,1.74058186218,14.1802507837,61.0958037728,690333333.333,757333333.333,668.452082393,,9.0,TMP,Timor-Leste,Lower middle income,26.2686478648,East Asia & Pacific,1
42.5925925926,,12.5,26.4704873763,17.0378727461,0.641535003921,-165386507.285,-11502815.2532,27.917642734,,,89.0806666667,0.0,,0.478654808832,43.8996725498,,,,0.0,,-100.0,142.778240741,,25.9721340931,,,,,,,24319944.9116,7.09560186153,48.5635290248,8.43021175761,,,66.7582845154,18.6718222476,8.11725595109,19.075135442,62.2530423104,320334278.217,349646334.894,3115.71584232,,8.0,TON,Tonga,Lower middle income,1.2882738929,East Asia & Pacific,0
10.5263157895,,44.4132553606,5.52019924181,24.9795710834,0.837214221249,5615455250.21,-1213300000.0,0.471523266665,,,,,,,0.425539228384,,99.7505074209,0.0,0.249492579079,-119.096918573,4500.0,256.416894087,8.984375,32.7464156825,,,0.40788827293,4.66970691654,,14.2635816826,269324940.792,1.2643216288,130.684349617,37.1333333333,0.604019331586,0.599309909605,99.6230283331,0.462190023504,5.21557184751,61.2601697844,38.2777369623,22895919461.8,21461085742.7,17409.0375815,,6.0,TTO,Trinidad and Tobago,High income,,Latin America & Caribbean,-1
63.2402162719,,6.17919670443,19.455185712,14.8901582818,0.107826702129,-3470922596.11,-1880421626.01,4.44594055092,,,20.1428333333,46.7768979204,,2.11947744305,3.77150902422,,99.2320084453,0.361161275275,0.767991554715,16.1644293436,-50.6980171428,66.4984552008,,15.8667022782,139.272067941,668.761563152,-0.222261559621,18.5439173613,0.195804319776,31.6925124887,2034897932.09,5.13591640193,84.1072575882,26.2333333333,1.30667367756,1.28376315824,104.61359691,8.97063892936,18.6542139804,31.7874998258,59.2418612449,42406530518.5,41159277444.0,4103.49526119,96.5469741821,9.0,TUN,Tunisia,Lower middle income,,Middle East & North Africa,0
50.9067127494,,14.2751711862,7.7589742335,23.5708769831,0.309048211324,-41503333333.3,-14758333333.3,0.318754033872,32.5882390233,43.7890152963,2.66663333333,64.3587764777,,1.95275172696,0.921917116519,,81.2986607353,17.9803025352,18.6526389662,70.801128789,155.933618902,91.4383777486,17.6651982379,42.1671601783,713.192288601,1330.5359493,0.495330406916,28.4149537204,,36.5084376736,1.42399657312e+11,20.3663852392,90.2832092762,33.1333333333,2.57541925223,2.45771344242,49.9313169722,8.69867584966,17.7039052678,26.7264791081,64.5748451982,6.64015516254e+11,6.90939228165e+11,9438.59242197,97.0849113464,8.0,TUR,Turkey,Upper middle income,63.0601979826,Europe & Central Asia,1
60.0,,33.3333333333,104.107616352,24.7821259305,,-13172288.3073,-1142606.89262,19.4114442454,,,,,,,,,,,,,-326.666666667,326.222222222,,,,,,,,,1857383.95566,5.85868340576,14.3154130798,15.0,,,,25.2973978375,1.05289877616,11.7057839837,62.9968181788,28140556.6881,32884540.7006,2875.38645147,,8.0,TUV,Tuvalu,Upper middle income,,East Asia & Pacific,0
41.3653947467,,55.001128923,13.7302622292,43.3244307962,0.0,-2867882900.38,-972467268.993,0.130777561806,,,55.4021666667,40.8495151644,,0.200756726977,35.7873181229,,41.1378155244,58.7883121991,58.8312859087,7.22533363917,275.706466774,48.3889745616,,2.56796171894,23.537022339,,6.4996740388,,,31.8476119395,6102745066.64,22.9908151498,30.2697471806,1.96666666667,0.133752797618,0.749820548476,47.8977185264,30.66120602,7.45639192168,21.1611555199,48.1776384601,25814635056.0,28032094362.8,618.748380972,,7.0,TZA,Tanzania,Low income,9.22981536995,Sub-Saharan Africa,1
69.55399296,,15.1313748061,13.85107181,13.2082062044,0.0537908648698,-1508613576.62,-777962334.414,4.37457127038,21.2841121751,0.295912339587,77.1742,9.60239630786,,0.145151794211,50.421768484,,,,67.0497688925,,165.019583333,155.270023189,,2.58644816004,,141.308097256,2.08523111733,,0.0841635141414,46.7562615533,3920789619.46,23.821716067,23.0418662227,7.11732178358,0.381983381087,1.98948401095,50.1801889261,24.827559859,8.43270146806,24.6464419838,50.525998157,14803339687.9,17846922479.4,475.501232506,,7.0,UGA,Uganda,Low income,7.19779980294,Sub-Saharan Africa,1
71.2520930829,,16.4999395321,20.4252845153,27.9662402801,0.408018883673,-11460000000.0,-7925000000.0,4.18081085828,,,1.61826666667,70.31679251,,2.73894898698,1.88837296205,,46.6452387679,6.00795029367,6.10402309948,35.6383161356,-53.7140071225,79.8752831983,27.3684210526,65.1902419655,,3103.89857248,1.90019564515,35.5086316099,0.205925261917,31.4823441419,12879496473.6,8.57444490271,119.000687055,11.8166666667,0.926962624336,2.82934096957,97.1552788903,7.87372398182,20.2919207234,33.3221365719,58.8041394463,1.46646395175e+11,1.44930427539e+11,3168.37572075,,11.0,UKR,Ukraine,Lower middle income,,Europe & Central Asia,0
83.872319354,,9.41320991887,12.1964055339,23.5339855487,0.291989392596,-921183690.872,-1622952709.25,0.362236320247,,,,,,,0.69573668627,,27.7657210912,65.4139558533,72.2342789088,63.7102473385,-9.49293165769,19.1470365292,,30.2427081333,391.725017523,493.499836157,1.80948584422,24.1542026588,,46.0632036698,6494500223.22,19.4171452386,105.696958861,38.3666666667,1.53504974835,1.94890194599,59.2709873799,9.80065327529,16.6747792184,27.0266176701,63.1727290546,28479232343.4,35554455650.1,8495.70742595,98.9255701701,12.3333333333,URY,Uruguay,High income,74.4553630639,Latin America & Caribbean,0
45.020982091,,33.5584449417,6.19488968191,22.5416952465,2.74887129642,-7.21127e+11,1.23934666667e+11,0.0374339133421,106.973488064,284.970949036,,,,,,,70.9364927396,6.10005992628,9.22102889114,25.3248898044,116.677566223,33.2195658133,19.9574166075,171.00421184,,,,38.0712168312,,2.64071211888,9.473195404e+11,6.29222628314,85.2989853555,73.3333333333,0.987861718638,4.23462766285,27.5553895191,1.09865165576,12.636819168,21.3405597789,77.5607885654,1.45383186667e+13,1.4887242676e+13,47821.5067838,,12.0,USA,United States,High income,,North America,0
62.6469205454,,7.71814762576,,,,,,8.22025225668,,0.244812952226,32.6761333333,,,0.563401550169,3.05058631223,,81.7502680069,18.2497319931,18.2497319931,-26.2835676069,-13.7888479554,64.2048268297,342.717258262,1.49838714463,24.4603285863,889.144914017,,,,,9838975193.33,31.9799111538,42.3571056953,9.49023973495,0.753507303068,,77.1016475856,21.6065457745,8.179329267,31.988341221,46.4051130045,27687417746.0,33517525090.4,1011.79156497,,11.0,UZB,Uzbekistan,Lower middle income,,Europe & Central Asia,1
25.641025641,,68.2051282051,37.8209117267,16.7280407207,0.11691230294,-249505077.654,-129623975.432,4.19556508767,,,46.3834333333,0.865692742236,,1.58413415872,22.3133186259,,,,16.7522000491,,,279.888034188,,24.7747707423,,,,,,,-17243861.9866,-2.55598704616,110.456590563,22.6666666667,,,90.8213231069,6.70485392773,5.25213901263,19.7981029525,73.4970409353,673929135.802,699885686.208,6173.90919722,,12.0,VCT,St. Vincent and the Grenadines,Upper middle income,,Latin America & Caribbean,-1
24.4351227255,,53.9518167904,5.06357348492,13.9477006348,0.414753371252,28213000000.0,-495333333.333,0.0496760910303,,,,,,,0.0864231920231,,27.5323958137,72.4676041863,72.3937581565,-219.708457461,-15.848687505,31.8749813881,2.81118012422,26.2924877867,180.135982499,725.548489243,,,,,33575729031.9,8.5592523071,94.004122657,26.47,0.902400840055,1.29336064045,48.8496615609,4.89932079868,14.9244101607,50.5246626356,44.5759405753,2.91794470734e+11,4.01668259601e+11,10361.5679618,98.4660415649,14.3333333333,VEN,"Venezuela, RB",Upper middle income,,Latin America & Caribbean,0
32.8908526032,,44.208082046,14.9361408193,,0.400200061733,-10276033333.3,-7565000000.0,6.84205780514,17.2924475046,14.2517854543,68.3889666667,23.0535465739,,0.657380518631,8.24124671224,,64.6306207879,35.2757927858,35.3693792121,-30.1755222485,56.2339686253,274.521022135,22.8241513634,11.5041325052,,,,,,,20694607239.6,21.1563674192,83.0268148602,23.7418149227,1.01037246812,2.24211339535,148.41120072,19.4122380296,18.7537059055,37.6591760908,42.9285858797,94186443531.8,1.03369201495e+11,1105.39715379,97.0916671753,9.0,VNM,Vietnam,Lower middle income,,East Asia & Pacific,1
15.3404429861,,36.0951599672,56.2537534856,19.28453175,0.0695278201226,-183585032.944,-34273489.6393,1.46724047455,,,59.0449,23.0060430859,,0.412175481812,37.7313837802,,,,13.660349455,,400.0,18.4870932458,,17.9983116159,,,1.17047251954,,0.0766650694777,38.5355029586,32253872.196,5.14395243311,28.2787706735,7.18970664112,,,98.873427744,23.2249090378,3.22051021905,10.5580063899,66.2170845723,581484518.261,661351545.975,2578.27721556,,,VUT,Vanuatu,Lower middle income,,East Asia & Pacific,0
55.5370985604,,1.52325581395,15.7423054168,62.6941015548,0.5093942656,-3114563919.84,-90458076.4918,10.7871980645,30.6022545597,10.0249810471,,,,,170.134307348,,,,,,,597.641306755,51.4778325123,12.2668279247,71.6922315162,574.67075474,-0.00867754619312,,,31.8390628038,2299118902.36,29.1832034798,35.9469012624,25.9213333333,6.57909247736,,89.2822328119,7.35723686394,13.9992059608,23.1013018496,69.5414612864,6482500000.0,7929739329.52,1798.0739798,99.1485137939,10.0,WBG,West Bank and Gaza,Lower middle income,13.1309275893,Middle East & North Africa,1
13.0035335689,,60.4240282686,40.7621119276,14.1918289894,0.0565950939624,-215751915.565,-20531245.2632,18.3101427195,,,95.6720666667,0.00180890138098,,0.379286927977,,,,,40.0035263307,,-100.0,64.8266195524,,18.9732933268,159.484418536,650.886005147,,,,,43878489.6043,6.45448126129,47.1905179982,5.26053285053,,,81.1612109263,,,,,591961056.68,673381901.158,3226.57215918,,8.0,WSM,Samoa,Lower middle income,33.6380676664,East Asia & Pacific,0
44.5707142451,,1.03983180863,11.1983162191,9.23473499417,0.387604044217,-928148224.682,-867043333.333,4.62388957151,,,88.7225,5.86164490136,,0.290171696807,,,100.0,0.0,0.0,-110.297208196,277.777777778,42.2865124912,169.761904762,2.4393909912,1.82667408646,88.9022981423,,,,,-3022753519.83,-10.9449191328,29.2076809663,7.28666666667,2.30305270823,4.34210598988,,,,,,28163459787.4,28752927846.4,1260.92316782,,9.0,YEM,"Yemen, Rep.",Lower middle income,,Middle East & North Africa,-1
